CryoSleep,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,TotalSpending,Cabin_num,HomePlanet_Earth,HomePlanet_Europa,HomePlanet_Mars,Deck_A,Deck_B,Deck_C,Deck_D,Deck_E,Deck_F,Deck_G,Deck_T,Side_P,Side_S,Destination_55 Cancri e,Destination_PSO J318.5-22,Destination_TRAPPIST-1e,Transported
1.3622965113760532,0.21596764307432995,-0.1543158477023596,-0.3398328470230338,-0.28990208030919873,-0.31479670017135447,-0.2839237700415595,-0.2646228192857188,-0.5315352678813323,-0.34273281228380537,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True
-0.7340545847760422,0.14679714873148464,-0.1543158477023596,0.02279529835403374,0.14516213114466966,0.27893787580202745,-0.2558032363066815,-0.2646228192857188,-0.07237107603923378,-0.38178797134600123,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,True
1.3622965113760532,0.008456160045794052,-0.1543158477023596,-0.3398328470230338,-0.28990208030919873,-0.31479670017135447,-0.2839237700415595,-0.2646228192857188,-0.5315352678813323,-1.1628911525899195,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,True
-0.7340545847760422,-0.6832487833826589,-0.1543158477023596,-0.3398328470230338,-0.28990208030919873,0.9674553810723651,-0.28301665605011184,-0.2646228192857188,-0.2775445978176754,-0.04396084545800662,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,True
-0.7340545847760422,0.14679714873148464,-0.1543158477023596,-0.3398328470230338,1.2785697549751338,-0.3130083430148081,-0.28301665605011184,-0.2646228192857188,0.3606158044035464,-0.8172529948894857,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,True
-0.7340545847760422,0.07762665438863935,-0.1543158477023596,-0.3398328470230338,0.018190601621652275,0.11011696022405384,-0.2839237700415595,-0.13144164259518562,-0.18174978799422364,-0.5985441041411885,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,False
1.3622965113760532,0.2782210879828907,-0.1543158477023596,-0.3398328470230338,-0.28990208030919873,-0.31479670017135447,-0.2839237700415595,-0.2646228192857188,-0.5315352678813323,-1.1355525412463823,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,True
-0.7340545847760422,-0.060714334297051246,-0.1543158477023596,0.49759231920790603,-0.28990208030919873,0.5811702352583574,-0.2839237700415595,-0.2646228192857188,-0.16151543377745323,1.5592534340451356,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,False
1.3622965113760532,1.0460135751884734,-0.1543158477023596,-0.3398328470230338,-0.28990208030919873,-0.31479670017135447,-0.2839237700415595,-0.2646228192857188,-0.5315352678813323,2.299348698273748,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,True
-0.7340545847760422,-0.7524192777255042,-0.1543158477023596,-0.3398328470230338,-0.2786987100571678,-0.18424662774347228,1.651857487707783,-0.24286118910752708,0.26439649763848416,1.6119778987791,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,False
1.3622965113760532,-0.8907602664111948,-0.1543158477023596,-0.3398328470230338,-0.28990208030919873,-0.31479670017135447,-0.2839237700415595,-0.2646228192857188,-0.5315352678813323,-0.36226039181490327,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,True
-0.7340545847760422,-1.5132947154968024,-0.1543158477023596,-0.3398328470230338,-0.28990208030919873,-0.31479670017135447,-0.2839237700415595,-0.2646228192857188,-0.5315352678813323,-0.9910484527162575,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,True
-0.7340545847760422,-0.6832487833826589,-0.1543158477023596,-0.3398328470230338,-0.28990208030919873,-0.1735164848041943,-0.015327317173902382,-0.2646228192857188,-0.37914086584313816,-0.20018148170679026,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,False
-0.7340545847760422,0.7693315978170923,-0.1543158477023596,-0.3398328470230338,0.7520113531296793,-0.31479670017135447,-0.039910106342134426,-0.2611409584572081,0.15721101988181552,-0.5126227542043575,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,True
1.3622965113760532,0.008456160045794052,-0.1543158477023596,-0.3398328470230338,-0.28990208030919873,-0.31479670017135447,-0.2839237700415595,-0.2646228192857188,-0.5315352678813323,-1.0066705163411358,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,True
1.3622965113760532,0.4234791261028658,-0.1543158477023596,-0.3398328470230338,-0.28990208030919873,-0.31479670017135447,-0.2839237700415595,-0.2646228192857188,-0.5315352678813323,-0.6864182120311294,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,True
-0.7340545847760422,1.876059507302617,-0.1543158477023596,6.872779502129318,-0.28990208030919873,4.444021693398433,-0.237660956477728,-0.2646228192857188,2.0883183567585615,-0.47942586900149103,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,False
1.3622965113760532,-0.6140782890398137,-0.1543158477023596,-0.3398328470230338,-0.28990208030919873,-0.31479670017135447,-0.2839237700415595,-0.2646228192857188,-0.5315352678813323,1.459662778436536,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,True
-0.7340545847760422,0.14679714873148464,-0.1543158477023596,-0.30449196844815013,-0.28990208030919873,-0.31479670017135447,0.7310460749892462,-0.2498249107645484,-0.1048804668175765,0.2528583634146823,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,False
1.3622965113760532,-0.19905532298274184,-0.1543158477023596,-0.3398328470230338,-0.28990208030919873,-0.31479670017135447,-0.2839237700415595,-0.2646228192857188,-0.5315352678813323,-1.0164343061066847,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,False
1.3622965113760532,1.5302070355883906,-0.1543158477023596,-0.3398328470230338,-0.28990208030919873,-0.31479670017135447,-0.2839237700415595,-0.2646228192857188,-0.5315352678813323,1.0456780923772593,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,False
-0.7340545847760422,-0.47573730035412304,-0.1543158477023596,-0.3398328470230338,-0.28990208030919873,-0.31479670017135447,-0.240382298452071,0.3037909609686482,-0.28355830449049174,0.8172054118634132,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,True
1.3622965113760532,-0.12988482863989653,-0.1543158477023596,-0.3398328470230338,-0.28990208030919873,-0.31479670017135447,-0.2839237700415595,-0.2646228192857188,-0.5315352678813323,-1.1043084139966257,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,False
-0.7340545847760422,-0.6140782890398137,-0.1543158477023596,-0.3398328470230338,-0.2015199372098435,-0.31479670017135447,2.9163743917858445,-0.18454002022997334,0.7992626440678009,1.3971745239370226,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,False
1.3622965113760532,-0.6832487833826589,-0.1543158477023596,-0.3398328470230338,-0.28990208030919873,-0.31479670017135447,-0.2839237700415595,-0.2646228192857188,-0.5315352678813323,1.3874107341714736,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,False
-0.7340545847760422,-1.3749537268111118,-0.1543158477023596,-0.3398328470230338,-0.28990208030919873,-0.31479670017135447,-0.2839237700415595,-0.26462281928571885,-0.5315352678813323,0.6336461642710924,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,True
-0.7340545847760422,-0.12988482863989653,-0.1543158477023596,-0.3398328470230338,-0.28990208030919873,-0.31479670017135447,0.2104533552974244,-0.18715141585135633,-0.30725938373041517,2.3501204050546027,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,False
1.3622965113760532,-0.19905532298274184,-0.1543158477023596,-0.3398328470230338,-0.28990208030919873,-0.31479670017135447,-0.2839237700415595,-0.2646228192857188,-0.5315352678813323,-0.651268568875153,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,True
-0.7340545847760422,-0.3373963116684324,-0.1543158477023596,-0.267614529935228,-0.28990208030919873,-0.29691312860589114,-0.15783492523033243,0.9592512619357818,0.03516814916877699,-1.0457256754033317,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,False
-0.7340545847760422,-0.7524192777255042,-0.1543158477023596,-0.3398328470230338,-0.28990208030919873,-0.31479670017135447,0.35287025195470967,-0.2646228192857188,-0.2832045570391496,0.7742447368949977,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,False
-0.7340545847760422,1.8068890129597717,-0.1543158477023596,-0.3398328470230338,3.4265047960728445,-0.03223626943703414,3.4579214446801076,1.4623801516555737,3.797626041643785,-0.9558988095602812,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,False
1.3622965113760532,-0.95993076075404,-0.1543158477023596,-0.3398328470230338,-0.28990208030919873,-0.31479670017135447,-0.2839237700415595,-0.2646228192857188,-0.5315352678813323,0.9304653731437814,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,True
-0.7340545847760422,-0.3373963116684324,-0.1543158477023596,-0.31524788801441905,-0.28990208030919873,1.7167770296652778,-0.2839237700415595,-0.22980421100061205,-0.10986830588150068,0.4383703689601129,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,True
-0.7340545847760422,-1.0291012550968854,-0.1543158477023596,-0.3398328470230338,0.006364821911175165,0.13050423180868198,-0.1233645935553207,-0.2646228192857188,-0.21245506677072148,1.8287340315742873,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,False
-0.7340545847760422,-0.6832487833826589,-0.1543158477023596,0.1119157747602622,-0.2407317330919518,0.643762735737479,-0.2839237700415595,-0.2646228192857188,-0.2099788346113265,1.1569852957045177,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,False
-0.7340545847760422,1.0460135751884734,-0.1543158477023596,-0.3121747681383422,0.6132140438961847,-0.31479670017135447,-0.030838966427657658,-0.20891304602954805,0.10945511395062653,-0.9910484527162575,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,False
-0.7340545847760422,-0.5449077946969683,-0.1543158477023596,-0.3398328470230338,0.13395876089263872,-0.22359048518749158,-0.16509183716191383,-0.2637523540785911,-0.22589746992172283,0.5574886040998104,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,True
-0.7340545847760422,1.876059507302617,-0.1543158477023596,-0.3398328470230338,0.7812645976766489,-0.31479670017135447,-0.19684082686258253,-0.2646228192857188,0.11122385120733723,-0.3095359270809388,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,False
-0.7340545847760422,-0.19905532298274184,-0.1543158477023596,-0.3398328470230338,-0.28990208030919873,-0.31479670017135447,-0.2839237700415595,-0.2646228192857188,-0.5315352678813323,-0.9598043254665007,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,False
-0.7340545847760422,0.6309906091314017,-0.1543158477023596,-0.2906629290058043,0.4339601198636896,-0.31479670017135447,-0.2367538424862803,1.419727356506318,0.5940891222893593,2.328640067570395,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,False
-0.7340545847760422,1.876059507302617,-0.1543158477023596,-0.2691510898732664,-0.28305557626629096,-0.31479670017135447,0.2803011326388955,-0.2646228192857188,-0.29134074842001884,-1.051583949262661,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,False
-0.7340545847760422,-1.5132947154968024,-0.1543158477023596,-0.3398328470230338,-0.28990208030919873,-0.31479670017135447,-0.2839237700415595,-0.2646228192857188,-0.5315352678813323,-0.756717498343082,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,True
-0.7340545847760422,1.1151840695313189,-0.1543158477023596,2.8915527026717673,-0.28616762355852177,-0.31479670017135447,-0.2839237700415595,-0.2646228192857188,0.21451810699924231,-1.1589856366837,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,False
1.3622965113760532,-0.8215897720683495,-0.1543158477023596,-0.3398328470230338,-0.28990208030919873,-0.31479670017135447,-0.2839237700415595,-0.2646228192857188,-0.5315352678813323,-0.9812846629507085,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,True
-0.7340545847760422,0.35430863176002053,-0.1543158477023596,-0.328923271462961,3.218620036951826,-0.23432062812676957,1.472248917401143,-0.21587676768656938,2.0020393533762135,-1.149221846918151,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,False
-0.7340545847760422,0.5618201147885564,-0.1543158477023596,-0.3306134873948033,-0.01790914696822522,-0.3099681358486794,-0.23493961450338496,2.372886758311114,0.7076066794250522,-1.129694267387053,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,False
-0.7340545847760422,1.876059507302617,-0.1543158477023596,-0.3398328470230338,-0.28990208030919873,-0.31479670017135447,-0.2839237700415595,-0.2646228192857188,-0.5315352678813323,-1.1355525412463823,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,False
1.3622965113760532,0.8385020921599377,6.480215835827658,-0.3398328470230338,-0.28990208030919873,-0.31479670017135447,-0.2839237700415595,-0.2646228192857188,-0.5315352678813323,-1.043772917450222,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,True
-0.7340545847760422,-0.6140782890398137,-0.1543158477023596,0.13650073376887695,-0.28990208030919873,0.35404887637697335,-0.2839237700415595,-0.26027049325008045,-0.28780327390659743,0.030243956760165613,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,False
-0.7340545847760422,0.35430863176002053,-0.1543158477023596,2.0372253771224047,0.011966507037190639,-0.14132605598636033,-0.23040404454614657,-0.2646228192857188,0.2424641556552714,1.0339615446586006,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,False
1.3622965113760532,-1.2366127381254213,-0.1543158477023596,-0.3398328470230338,-0.28990208030919873,-0.31479670017135447,-0.2839237700415595,-0.2646228192857188,-0.5315352678813323,0.31925213382041534,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,True
-0.7340545847760422,1.4610365412455453,-0.1543158477023596,-0.25993173024503585,0.33001774030318026,-0.31479670017135447,0.3510560239718143,-0.2637523540785911,0.08716902451607167,-0.29781937936228003,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,False
1.3622965113760532,0.5618201147885564,-0.1543158477023596,-0.3398328470230338,-0.28990208030919873,-0.31479670017135447,-0.2839237700415595,-0.2646228192857188,-0.5315352678813323,0.5633468779591398,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,True
-0.7340545847760422,-0.060714334297051246,-0.1543158477023596,-0.3398328470230338,-0.28990208030919873,0.1948850894443499,-0.16055626720467545,0.028723955516305223,-0.2633946997639897,1.6647023635130644,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,False
1.3622965113760532,-1.9974881758967196,-0.1543158477023596,-0.3398328470230338,-0.28990208030919873,-0.31479670017135447,-0.2839237700415595,-0.2646228192857188,-0.5315352678813323,-0.6551740847813726,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,True
-0.7340545847760422,-0.21980647128559547,-0.1543158477023596,-0.3398328470230338,-0.28305557626629096,1.1033705249698862,-0.2839237700415595,-0.19150374188699468,-0.21740753108951144,1.106213588923663,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,True
-0.7340545847760422,-0.12988482863989653,-0.1543158477023596,-0.24302957092661323,-0.28990208030919873,3.208266898224918,-0.2839237700415595,-0.2646228192857188,0.18763330069723963,2.2407659596804543,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,True
-0.7340545847760422,-1.9974881758967196,-0.1543158477023596,-0.3398328470230338,-0.28990208030919873,-0.31479670017135447,-0.2839237700415595,-0.2646228192857188,-0.5315352678813323,-0.9324657141229636,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True
-0.7340545847760422,-0.6140782890398137,-0.1543158477023596,-0.3382962870849954,0.18312910810988564,-0.04135689093542042,-0.2648743762211583,-0.2646228192857188,-0.23413978553799467,-0.0927797942857515,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,False
