Age,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,TotalSpending,Cabin_num,CryoSleep,VIP,HomePlanet_Earth,HomePlanet_Europa,HomePlanet_Mars,Deck_A,Deck_B,Deck_C,Deck_D,Deck_E,Deck_F,Deck_G,Deck_T,Side_P,Side_S,Destination_55 Cancri e,Destination_PSO J318.5-22,Destination_TRAPPIST-1e,Transported
-0.3633975532973834,1.75184844935566,-0.2982067725072132,-0.17068071647865884,0.0024291715485225862,-0.2734985497528206,0.11131986242363132,-0.6323223142644765,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
-0.8490650188935734,-0.33511454574178595,-0.2982067725072132,-0.2638383170691289,-0.2850651352871374,-0.2734985497528206,-0.5463549001712416,-0.5686248060425725,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
-0.1552543537561591,1.14455267931558,3.9556819324652217,1.5648133408424478,-0.2850651352871374,-0.2734985497528206,2.724205375600508,-0.8592446873050091,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
-0.4327786198111248,-0.33511454574178595,-0.2982067725072132,-0.2638383170691289,-0.2850651352871374,-0.2734985497528206,-0.5463549001712416,0.934238278567973,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0
0.05288884578506521,1.5989724400096275,-0.2982067725072132,2.2925498596300224,0.3335252261795265,-0.2734985497528206,0.8395996127945445,-0.4352581482029612,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
0.33041311184003097,0.997183758711553,-0.20856692086070575,6.411737201920161,-0.18572945680343952,2.486964712050372,2.7399785389976588,-0.8512824987772711,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1.301748043032411,0.7866886775803004,-0.2852091915500951,0.09192192307619233,0.17513710815732952,-0.2734985497528206,0.01321224657141192,-0.7238874823334633,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
1.0936048434911867,-0.33511454574178595,-0.2982067725072132,5.632615630935544,-0.2832590320419792,-0.2734985497528206,0.9789931187192965,0.7451363010341957,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
1.7874155086286012,-0.33511454574178595,-0.2982067725072132,-0.2638383170691289,-0.2850651352871374,-0.2734985497528206,-0.5463549001712416,2.112642180673195,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1.301748043032411,-0.33511454574178595,-0.2982067725072132,-0.2638383170691289,-0.2850651352871374,-0.2734985497528206,-0.5463549001712416,-1.1518551156993801,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
-0.5021596863248663,1.2864080600779475,-0.2982067725072132,-0.2638383170691289,-0.2832590320419792,0.45874395352655384,0.16098363472947677,-0.4491919781265027,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
0.6079373778949967,-0.33511454574178595,-0.2982067725072132,-0.2638383170691289,-0.2850651352871374,-0.2734985497528206,-0.5463549001712416,-0.4272959596752232,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
1.301748043032411,-0.33369960454997116,-0.2982067725072132,-0.1586261507884678,1.6282212795065385,-0.24434780169445738,0.2417631075685887,-0.5925113716257865,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
-0.5715407528386077,-0.33511454574178595,-0.2982067725072132,-0.2638383170691289,-0.2850651352871374,-0.2734985497528206,-0.5463549001712416,0.4246582127927417,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0
-0.6409218193523492,-0.33511454574178595,-0.2982067725072132,-0.2638383170691289,-0.2850651352871374,-0.2734985497528206,-0.5463549001712416,-0.6661616155073629,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
-0.7103028858660906,-0.33511454574178595,0.8721944460599446,-0.2611055335293715,-0.17402958585741124,-0.2734985497528206,0.16589610313635933,-0.59848301302159,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
0.7466995109224795,-0.33511454574178595,-0.2982067725072132,0.6059468780384392,3.756993927376786,-0.23036659631870923,1.2777199520528932,-0.582558635966114,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
-0.08587328724241766,-0.33511454574178595,0.035077992284218165,-0.2638383170691289,0.01655410665427247,-0.2734985497528206,-0.23810059504709602,-0.7258780294653978,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
1.6486533756011181,-0.18654572060123445,-0.2975878400806838,-0.18868676972579956,0.15255944517397388,-0.2657821752667833,-0.31507799238187545,1.9752944285697152,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
2.342464040738532,-0.33511454574178595,-0.2982067725072132,-0.2638383170691289,-0.2850651352871374,-0.2734985497528206,-0.5463549001712416,-0.8393392159856642,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
1.440510176059894,-0.33511454574178595,-0.2982067725072132,-0.2638383170691289,-0.2850651352871374,-0.2734985497528206,-0.5463549001712416,-0.7139347466737909,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
-2.0285431496271777,0.6567592297203722,-0.2982067725072132,-0.2638383170691289,-0.2850651352871374,1.4888108883365911,0.4275251821033684,1.4736765513222219,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0
0.12226991229880665,-0.33511454574178595,-0.2982067725072132,-0.2638383170691289,-0.2850651352871374,-0.2734985497528206,-0.5463549001712416,-0.6820859925628389,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
-0.08587328724241766,-0.33511454574178595,-0.2982067725072132,-0.2638383170691289,-0.2850651352871374,-0.2734985497528206,-0.5463549001712416,0.27138608363378536,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
-0.7103028858660906,-0.2785168980691949,-0.2982067725072132,-0.2638383170691289,-0.2769376706839257,-0.25978055066653205,-0.5233899560503141,0.21366021680768493,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0
1.6486533756011181,0.2751121739099062,0.12204834510627181,-0.2638383170691289,0.31215666422883376,-0.2734985497528206,0.07956735048687176,-0.1366760784127866,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
-0.6409218193523492,-0.33511454574178595,-0.2982067725072132,-0.2638383170691289,-0.2850651352871374,-0.2734985497528206,-0.5463549001712416,1.5314024181483221,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1
-0.8490650188935734,-0.33511454574178595,-0.2982067725072132,-0.2638383170691289,-0.2850651352871374,-0.2734985497528206,-0.5463549001712416,-0.5347855047996861,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1
0.8854616439499624,2.3557423395090344,0.24285304349407616,-0.19551872857519315,0.025584622880063183,-0.2734985497528206,0.5736019861219523,1.3920641189129075,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
-0.29401648678364195,-0.33511454574178595,0.7938628096592389,-0.2638383170691289,-0.2615857931000815,-0.24434780169445738,0.09823247528303031,-1.1737511341506597,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
-0.22463542026990052,-0.33511454574178595,-0.2982067725072132,-0.2638383170691289,-0.2850651352871374,-0.2734985497528206,-0.5463549001712416,1.198981047115261,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1.440510176059894,0.40665439668451625,-0.2982067725072132,1.6217532531981844,-0.2850651352871374,-0.27092642492414154,0.12747854908192371,-0.6581994269796249,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1.7874155086286012,-0.31813525144000865,0.1227406464222682,-0.2638383170691289,0.499670255707524,0.10602146562207784,0.16158500806161225,-1.0244600992555724,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
1.3711291095461524,-0.33511454574178595,-0.2982067725072132,-0.2638383170691289,-0.2850651352871374,-0.2734985497528206,-0.5463549001712416,1.6408825104047196,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1.301748043032411,-0.06825405652565558,-0.2982067725072132,-0.20644986273422286,0.2702567158438201,-0.2726411748099276,-0.2472661689574122,0.7331930182425888,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0
-0.3633975532973834,-0.33511454574178595,-0.2982067725072132,-0.2638383170691289,-0.2850651352871374,-0.2734985497528206,-0.5463549001712416,-0.9886302508807515,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1
-0.779683952379832,-0.33511454574178595,-0.2982067725072132,-0.2638383170691289,-0.2850651352871374,-0.2734985497528206,-0.5463549001712416,0.044463710593252666,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
-0.9184460854073149,-0.33511454574178595,-0.2982067725072132,-0.2638383170691289,-0.2850651352871374,-0.25549367595206685,-0.5389354566860188,-0.5407571461954895,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0
-1.1265892849485393,-0.3322846633581564,-0.2982067725072132,-0.20235068742458673,-0.2570705349871862,-0.2734985497528206,-0.5187969672261286,0.7053253583955058,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
0.46917524486751383,-0.33511454574178595,-0.2982067725072132,-0.2638383170691289,-0.2850651352871374,-0.2734985497528206,-0.5463549001712416,-0.8871123471520921,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
0.6773184444087381,-0.33511454574178595,-0.2982067725072132,-0.2638383170691289,-0.2850651352871374,-0.2734985497528206,-0.5463549001712416,-1.1219969087203627,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
-0.779683952379832,0.7076971126257041,-0.2963499752276249,0.6188030048580717,-0.2850651352871374,-0.2726411748099276,-0.0563306729448416,-0.2919387547036774,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
1.1629859100049282,-0.33511454574178595,4.505890284606964,-0.2542735746799779,0.10802033528406693,4.2845542169388295,4.230524224052749,-0.9010461770756336,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
-1.3347324844897634,-0.33511454574178595,-0.16389843595032624,1.1061417886429477,-0.2823559804194002,-0.2734985497528206,-0.11439273122205589,-0.1386666255447211,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1
1.3711291095461524,0.15916871011010567,-0.29696890765415435,-0.2638383170691289,-0.2832590320419792,-0.2734985497528206,-0.4215205352293977,1.8439183178620382,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1
1.3711291095461524,1.2382742551576107,-0.2982067725072132,-0.2638383170691289,-0.2850651352871374,2.268740638059733,0.8941210855788111,-0.9408571197143235,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
1.7180344421148597,0.43744334498908183,-0.2982067725072132,0.7207154803753044,-0.2742285158161885,-0.26235267549521113,-0.09004140679436601,-0.7935566319511708,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
-1.404113551003505,-0.32945478097452685,-0.16080377381767907,-0.2638383170691289,-0.2850651352871374,0.18024563924967602,-0.2795287743455357,-0.059044740267341196,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1
-0.08587328724241766,-0.33511454574178595,-0.2982067725072132,-0.2638383170691289,-0.2850651352871374,-0.2734985497528206,-0.5463549001712416,-0.6980103696183149,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0
0.7466995109224795,-0.3266248985908973,-0.2982067725072132,-0.03981444088936346,2.4692368239035125,-0.2734985497528206,0.5912743079796098,1.0158507109772874,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0
-0.779683952379832,-0.33511454574178595,-0.2982067725072132,-0.2638383170691289,-0.2850651352871374,-0.2734985497528206,-0.5463549001712416,0.27735772502958883,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1
1.8567965751423425,-0.33511454574178595,1.3629401351690464,-0.2638383170691289,0.09331349457349354,-0.19633480489244728,0.5817151567010301,-0.6900481810905769,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
0.46917524486751383,-0.33511454574178595,-0.2982067725072132,-0.2638383170691289,-0.2850651352871374,-0.2734985497528206,-0.5463549001712416,-0.4909934678971271,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1
0.6773184444087381,-0.33511454574178595,-0.2982067725072132,-0.2638383170691289,-0.2850651352871374,-0.2734985497528206,-0.5463549001712416,-0.08094075871862066,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1.5792723090873768,-0.33511454574178595,0.050938841184125803,-0.25700635821973533,-0.2751315674387676,-0.22805767777948968,-0.3226730154024628,-0.3815133756407298,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
-0.5021596863248663,-0.33511454574178595,-0.2982067725072132,-0.2638383170691289,-0.2850651352871374,-0.2734985497528206,-0.5463549001712416,-1.1498645685674458,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
-1.404113551003505,-0.33511454574178595,-0.2982067725072132,-0.2638383170691289,-0.2850651352871374,-0.2734985497528206,-0.5463549001712416,0.20370748114801246,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1.926177641656084,-0.33511454574178595,0.4353777125894629,-0.06394641468535212,0.5105233442050244,-0.2734985497528206,0.23534827971231706,-0.6223695786048039,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
-0.22463542026990052,-0.33511454574178595,-0.2982067725072132,-0.2638383170691289,-0.20830574736791632,6.751503375951617,2.3785370581699206,-1.0324222877833105,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
-0.1552543537561591,-0.33511454574178595,-0.29077958338886,-0.2515407911402205,-0.2706163093258722,-0.13958909248668472,-0.4781011747357538,-0.34568352726590884,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
1.6486533756011181,1.2019803684775958,-0.15912193312066586,1.1417095063245313,-0.2850651352871374,-0.27178379986703455,0.2809855353952314,-0.8413297631175987,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
-1.404113551003505,-0.33511454574178595,-0.2982067725072132,-0.2638383170691289,-0.2832590320419792,-0.2734985497528206,-0.5456482865059822,-0.4332676010710267,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
-0.5021596863248663,3.9619156288740913,-0.2982067725072132,0.9385864404241406,-0.2850651352871374,1.6306243522951087,1.622161897438296,-1.1737511341506597,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
-0.779683952379832,-0.33511454574178595,0.33805576196504394,0.7487659667393181,-0.21462710872596982,-0.2734985497528206,0.10623074060043287,-1.006545175068162,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
-0.7103028858660906,-0.33511454574178595,-0.2982067725072132,-0.15316058370895297,-0.2850651352871374,-0.2734985497528206,-0.5177370467282396,0.10617067168322208,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
1.8567965751423425,-0.22703282205942374,0.2025095605550981,-0.2638383170691289,-0.19385692140665117,0.3331606754170847,0.052133987731986985,-0.7457835007847428,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
-0.6409218193523492,-0.33511454574178595,-0.2982067725072132,-0.2638383170691289,0.9296573251053359,-0.24006092697999218,-0.0573320669309411,-0.958772043901734,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
-1.8897810165996949,-0.22831013979185244,-0.2982067725072132,-0.2638383170691289,-0.2850651352871374,-0.2734985497528206,-0.5196861406529291,0.4923368152785146,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0
-0.779683952379832,-0.33511454574178595,-0.2982067725072132,-0.23241130636191845,-0.279646825551663,-0.2734985497528206,-0.5361090020249816,0.5480721349726805,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
1.2323669765186696,-0.33511454574178595,-0.2982067725072132,-0.2638383170691289,-0.2850651352871374,-0.2734985497528206,-0.5463549001712416,0.9203044486444315,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0
0.6773184444087381,-0.0520660971153494,-0.2870659888296834,-0.2638383170691289,-0.280549877174242,-0.2734985497528206,-0.46755244216152564,2.184301877422837,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
-0.1552543537561591,-0.33511454574178595,-0.2982067725072132,-0.18521472255370675,0.7699846230121126,-0.26663955020967633,-0.11042474111091174,0.9660870326789249,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
-0.8490650188935734,3.835568691691313,-0.2982067725072132,-0.2638383170691289,-0.2850651352871374,0.947718695273642,0.9982918332760969,-0.8731785172285507,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
-0.3633975532973834,0.12898616517346062,-0.2982067725072132,1.2105357811282698,-0.2850651352871374,-0.2734985497528206,-0.0492425217327682,-0.8751690643604851,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1
0.5385563113812553,-0.31672031024819386,-0.29696890765415435,-0.2638383170691289,-0.2633918963452397,-0.2734985497528206,-0.5325759336986851,0.19176419835640546,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
-0.8490650188935734,-0.33511454574178595,-0.2982067725072132,-0.2638383170691289,-0.2850651352871374,-0.2734985497528206,-0.5463549001712416,0.05242589912099065,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0
0.12226991229880665,3.7942859546085526,0.255202532594235,-0.25837274998961407,1.8774909757159475,-0.2734985497528206,1.6481331712794287,-0.9687247795614065,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
-0.4327786198111248,-0.33511454574178595,2.5820987432941873,-0.2638383170691289,-0.2841620836645583,-0.2734985497528206,1.0981708157557388,-0.3357307916062363,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
-0.8490650188935734,-0.33511454574178595,-0.2982067725072132,-0.14496223308968068,-0.2850651352871374,-0.2734985497528206,-0.5156172057324617,1.001916881053746,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1
1.440510176059894,-0.33511454574178595,-0.2963499752276249,7.593765758860765,-0.2850651352871374,-0.21348230375030805,1.5111709318260638,-0.7537456893124808,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
